doc_id,document,query,label,annotation_id,label_id,exp_split
1048624,Belcher said the airport's conference room became a shelter for several area families who had hiked up wooded hillsides in advance of rising water.,"Belcher said the airport's conference room was serving as a makeshift shelter for several area families who hiked up the wooded hillside in advance of rising water.
",1,1048624_1048761,paraphrase,train
3154866,A 1991 Florida straw poll helped catapult a little-known Bill Clinton to national prominence.,"A similar Florida straw poll in 1991 brought attention to Bill Clinton, according to Democrats.
",1,3154866_3154978,paraphrase,train
1934033,"""Our own history should remind us that the union of democratic principle and practice is always a work in progress,"" Rice said in reference to Iraq.","""Our own histories should remind us that the union of democratic principle and practice is always a work in progress,"" she said.
",1,1934033_1933985,paraphrase,train
2045542,"He was charged with attempting to provide material support and resources to terrorists, and dealing arms without a licence.","Lakhani, 68, is charged with attempting to provide material support and resources to terrorists and acting as an arms broker without a license.
",1,2045542_2045082,paraphrase,train
3386414,"In Lytle Creek Canyon, a 4-foot-high mud flow crossed a road, trapping a car.","In Lytle Creek Canyon, the rain caused several mudslides, including a 4-foot-high flow across a road that trapped a car.
",0,3386414_3386441,semantic equivalence,train
666915,"However, prosecutors have declined to take criminal action against guards, though Fine said his inquiry is not finished.","Prosecutors have declined to take criminal action against corrections officers, although Fine said his inquiry was not finished.
",1,666915_667358,paraphrase,train
1404480,"About 18 percent of men taking finasteride developed prostate cancer, compared with 24 percent on placebo.","They found that 6.4 percent of men on finasteride had high-grade tumors, compared to 5.1 percent taking a placebo.
",1,1404480_1404314,paraphrase,train
987501,"Justices said that the Constitution allows the government to administer drugs only ""in limited circumstances.""","In a 6-3 ruling, the justices said such anti-psychotic drugs can be used only in ""limited circumstances.""
",1,987501_987609,paraphrase,train
1748331,Dr. Greg Robinson -- an AIDS patient -- left Health Canada's advisory committee because of inconsistencies in pot access.,"Greg Robinson, a doctor who has AIDS, resigned from Health Canada's advisory committee because of what he described as inconsistencies in the access program.
",1,1748331_1748343,paraphrase,train
650062,"The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December.""","The Dow Jones industrials climbed more than 140 points to above the 9,000 mark for the first time since December.
",1,650062_650095,paraphrase,train
2929323,Peter Lyman and Hal Varian of Berkeley's School of Information Management and Systems say that information production has increased by 30 percent each year between 1999 and 2002.,"That task appealed to two masters of the megabyte, Peter Lyman and Hal Varian, professors at the University of California-Berkeley's School of Information Management and Systems.
",0,2929323_2929306,semantic equivalence,train
2209112,"The league said it is not taking a position on whether Governor Gray Davis should be recalled in the Oct. 7 voting, and will not endorse a replacement candidate.","The group said it is not taking a position on whether Davis should be recalled and will not endorse a replacement candidate.
",1,2209112_2209391,paraphrase,train
139442,"In 1999, NIST found, the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1/2 inches.","The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1/2 inches.
",1,139442_139370,paraphrase,train
2469444,"Mr Annan said terrorism ""will only be defeated if we act to solve the political disputes and long-standing conflicts which generate support for it"".","Annan said terrorism would only be defeated ""if we act to solve the longstanding conflicts which generate support for it.""
",1,2469444_2469659,paraphrase,train
2469350,"Smackdown, first organized by WWE, registered more than 400,000 voters for the 2000 presidential election.","Since the election, the group has registered more than 400,000 voters.
",0,2469350_2469343,semantic equivalence,train
699968,"The technology-laced Nasdaq Composite Index .IXIC climbed 19.11 points, or 1.2 percent, to 1,615.02.","The Standard & Poor's 500 Index .SPX gained 13.68 points, or 1.42 percent, at 977.27.
",0,699968_699921,semantic equivalence,train
2889197,"""He did a bad job going up there,"" Mr. Villalona said.","Villalona put it more bluntly: ``He did a bad job going up there,'' he said.
",1,2889197_2889176,paraphrase,train
3351439,"""Michael is innocent,"" Jackson's mother, Katherine, said in a written statement.","""Michael Jackson is unequivocally and absolutely innocent of these charges,"" Geragos said.
",0,3351439_3351513,semantic equivalence,train
1319170,"The German financial regulator, BaFin, may prove critical of WestLB's risk assessment.","An investigation by BaFin, the German financial regulator, has condemned the bank's risk controls.
",1,1319170_1319473,paraphrase,train
1853409,"U.S. President George W. Bush said ""the nation lost a great citizen"" with Hope's death.","""The nation lost a great citizen,"" U.S. President George W. Bush said Monday.
",0,1853409_1854181,semantic equivalence,train
868100,An Associated Press report is included.,"Material from the Associated Press supplemented this report.
",1,868100_868040,paraphrase,train
3353310,"The manufacturers include Fujitsu Ltd., Mitsubishi Electric Corp., Motorola Japan Ltd., NEC Corp., Panasonic Mobile Communications Co. Ltd., and Sharp Corp.","Companies expected to benefit from the funds are Fujitsu Ltd., Mitsubishi Electric Corp., Motorola Japan Ltd., NEC Corp., Panasonic Mobile Communications Co. Ltd. and Sharp Corp.
",0,3353310_3353302,semantic equivalence,train
2725648,"Nor has it said how many astronauts will be on board, through there reportedly will be between one and three.","Nor has it said how many astronauts will be on board, through there reportedly could be as many as three.
",1,2725648_2725720,paraphrase,train
173928,The euro rose as high as 1.1535 -- a fresh four-year high -- in early Asian trading before standing at 1.1525/30 .,"Against the dollar, the euro rose as high as 1.1535 -- a fresh four-year high -- in morning trade before standing at 1.1518/23 at 0215 GMT.
",0,173928_173865,semantic equivalence,train
842309,"Radio reports said hundreds of settlers converged on the four outposts overnight, hoping to disrupt their evacuation.","Army Radio reported early today that hundreds of settlers converged on four outposts overnight, hoping to disrupt their evacuation.
",1,842309_842484,paraphrase,train
2357993,"""They will feel themselves to be deceived and they may well dismiss legitimate evidence of the risks of this and other drugs in the future.","They will feel themselves to be deceived and they may well dismiss legitimate evidence for the dangers and risks of this and other drugs in the future.""
",1,2357993_2357953,paraphrase,train
2119782,"The computers were reportedly located in the U.S., Canada and South Korea.","The PCs are scattered across the United States, Canada and South Korea.
",1,2119782_2119685,paraphrase,train
2725674,"He said the space program is developing antisatellite weapons and robotic space weapons, but said he did not think that the Shenzhou V had military applications.","He said he did not think that the Shenzhou V launch had military applications, even though the space program is developing antisatellite weapons and robotic space weapons.
",1,2725674_2725751,paraphrase,train
